"Allow editing even if the doctype has a workflow set up.

Does nothing if a workflow isn't set up.","即使文档类型已设置工作流程，也允许编辑。

如果未设置工作流程，则不执行任何操作。",
Allow events in timeline,允许时间线中的事件,
Allow in Quick Entry,允许快速录入,
Allow on Submit,提交时允许,
Allow only one session per user,每个用户仅允许一个会话,
Allow page break inside tables,允许表格内分页,
Allow saving if mandatory fields are not filled,必填字段未填时允许保存,
Allow sending usage data for improving applications,允许发送使用数据以改进应用,
Allow user to login only after this hour (0-24),仅允许用户在此时间后登录（0-24）,
Allow user to login only before this hour (0-24),仅允许用户在此时间前登录（0-24）,
"Allow users to log in without a password, using a login link sent to their email",允许用户通过发送至邮箱的登录链接免密登录,
Allowed,允许,
Allowed File Extensions,允许的文件扩展名,
Allowed In Mentions,允许提及,
Allowed Modules,允许的模块,
Allowed Roles,允许的角色,
Allowed embedding domains,允许的嵌入域,
"Allowing DocType, DocType. Be careful!",允许的文档类型，请谨慎操作！,
Already Registered,已注册,
Already in the following Users ToDo list:{0},已在以下用户的待办事项列表中：{0},
Also adding the dependent currency field {0},同时添加依赖的币种字段 {0},
Also adding the status dependency field {0},同时添加状态依赖字段 {0},
Alternative Email ID,备用邮箱,
"Always add ""Draft"" Heading for printing draft documents",打印草稿文档时始终添加“草稿”标题,
Always use this email address as sender address,始终使用此邮箱作为发件地址,
Always use this name as sender name,始终使用此名称作为发件人名称,
Amend,修订,
Amend Counter,修订计数器,
Amended Document Naming Settings,已修改文档命名设置,
Amended Documents,修订文档,
Amended From,修订自,
Amending,修訂,Freeze message while amending a document
Amendment Naming Override,覆盖修订命名规则,
Amendment Not Allowed,不允许修订,
Amendment naming rules updated.,修订命名规则已更新。,
An error occurred while setting Session Defaults,设置会话默认值时发生错误,
An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],.ico 格式的图标文件，应为 16 x 16 像素。可通过 favicon 生成器生成。[favicon-generator.org],
An unexpected error occurred while authorizing {}.,授权 {} 时发生意外错误。,
Analytics,分析,
Ancestors Of,上级节点,
Announcement Widget,公告小部件,
Announcements,公告,
Annual,年度,
Anonymization Matrix,匿名化矩阵,
Anonymous responses,匿名响应,
Another transaction is blocking this one. Please try again in a few seconds.,另一事务正在阻止当前操作。请稍后重试。,
"Another {0} with name {1} exists, select another name",存在同名 {0} {1}，请选择其他名称,
Any string-based printer languages can be used. Writing raw commands requires knowledge of the printer's native language provided by the printer manufacturer. Please refer to the developer manual provided by the printer manufacturer on how to write their native commands. These commands are rendered on the server side using the Jinja Templating Language.,可使用任何基于字符串的打印机语言。编写原始命令需了解打印机厂商提供的原生语言。请参考厂商提供的开发手册编写原生命令。这些命令通过 Jinja 模板语言在服务端渲染。,
"Apart from System Manager, roles with Set User Permissions right can set permissions for other users for that Document Type.",除系统管理员外，具有设置用户权限角色的用户可为该文档类型设置其他用户权限。,
App,应用,
App Access Key,应用访问密钥,
App Access Key and/or Secret Key are not present.,应用访问密钥和/或密钥不存在。,
App Client ID,应用客户端 ID,
App Client Secret,应用客户端密钥,
App ID,应用 ID,
App Logo,应用徽标,
App Name,应用名称,
App Secret Key,应用密钥,
App not found for module: {0},未找到模块 {0} 的应用,
App {0} is not installed,应用 {0} 未安装,
Append Emails to Sent Folder,将邮件附加到已发送文件夹,
Append To,附加到,
Append To can be one of {0},附加到可为以下之一：{0},
"Append as communication against this DocType (must have fields: ""Sender"" and ""Subject""). These fields can be defined in the email settings section of the appended doctype.",作为针对此 DocType 的通信附加(必须包含字段：“发件人”和“主题”)。这些字段可以在附加 DocType 的电子邮件设置部分中定义。,
Applicable Document Types,适用的文档类型,
Applicable For,適用,
Application Logo,应用徽标,
Application Name,应用名称,
Application Version,应用版本,
Applied On,应用于,
Apply,应用,
Apply Assignment Rule,应用分配规则,Button in list view actions menu
Apply Document Permissions,应用文档权限,
Apply Filters,应用筛选条件,
Apply Only Once,仅应用一次,
Apply Strict User Permissions,应用严格用户权限,
Apply To,应用于,
Apply To All Document Types,应用于所有文档类型,
Apply User Permission On,应用用户权限于,
Apply this rule if the User is the Owner,若用户是所有者则应用此规则,
Apply this rule only once per document,每个文档仅应用此规则一次,
Apply to all Documents Types,应用于所有文档类型,
Applying: {0},正在应用：{0},
Appreciate,赞赏,
Appreciation,感谢,
Approval Required,需审批,
Apps,应用,
Archive,归档,
Archived,已归档,
Archived Columns,已归档列,
Are you sure you want to delete all rows?,确定删除所有行？,
Are you sure you want to delete page {0}?,确定删除页面 {0}？,
Are you sure you want to delete the attachment?,确定删除附件？,
Are you sure you want to discard the changes?,确定放弃更改？,
Are you sure you want to generate a new report?,确定生成新报表？,
Are you sure you want to merge {0} with {1}?,确定合并 {0} 与 {1}？,
Are you sure you want to proceed?,确定继续？,
Are you sure you want to re-enable scheduler?,确定重新启用调度器？,
Are you sure you want to relink this communication to {0}?,确定将此沟通记录重新链接至 {0}？,
Are you sure you want to remove all failed jobs?,确定移除所有失败作业？,
Are you sure you want to remove the {0} filter?,确定要移除 {0} 筛选条件吗？,
Are you sure you want to reset all customizations?,确定要重置所有自定义设置吗？,
Are you sure you want to save this document?,确定要保存此文档吗？,
Are you sure you want to send this newsletter now?,确定要立即发送此新闻稿吗？,
Are you sure?,是否确认？,
Arguments,参数,
Arial,Arial字体,
"As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.",最佳实践建议：请勿将相同权限规则集分配给不同角色。应为同一用户设置多个角色。,
"As document sharing is disabled, please give them the required permissions before assigning.",文档共享功能已禁用，分配前请授予必要权限,
"As per your request, your account and data on {0} associated with email {1} has been permanently deleted",根据您的要求，与邮箱{1}关联的{0}上的账户及数据已被永久删除,
Assign Condition,分配条件,
Assign To,分配给,Button in list view actions menu
Assign To User Group,分配给用户组,
Assign To Users,分配给用户,
Assign a user,指定用户,
"Assign one by one, in sequence",按序逐一分配,
Assign to me,分配给我,
Assign to the one who has the least assignments,分配给任务最少者,
Assign to the user set in this field,分配给本字段设置的用户,
Assigned,已分配,
Assigned By,分配人,
Assigned By Full Name,分配人全名,
Assigned To,分配给,
Assigned To/Owner,分配对象/所有者,
Assigning...,正在分配...,
Assignment,分配任务,
Assignment Completed,分配完成,
Assignment Days,分配天数,
Assignment Rule,分配规则,
Assignment Rule Day,分配规则天数,
Assignment Rule User,分配规则用户,
Assignment Rule is not allowed on document type {0},文档类型{0}不允许使用分配规则,
Assignment Rules,分配规则集,
Assignment Update on {0},{0}上的分配更新,
Assignment for {0} {1},{0} {1}的分配,
Assignment of {0} removed by {1},{1}移除了{0}的分配,
Assignments,分配任务集,
At least one column is required to show in the grid.,网格中需至少显示一列,
Atleast one field is required in Web Form Fields Table,Web表单字段表中需至少包含一个字段,
Atleast one field of Parent Document Type is mandatory,父文档类型需至少包含一个必填字段,
Attach,附件,
Attach Document Print,附加文档打印件,
Attach Image,附加图片,
Attach Package,附加程序包,
Attach Print,附加打印格式,
Attach a web link,附加网页链接,
Attach files / urls and add in table.,附加文件/URL并添加至表格,
Attached File,附加文件,
Attached To DocType,附加到文档类型,
Attached To Field,附加到字段,
Attached To Name,附加到名称,
Attached To Name must be a string or an integer,附加名称必须是字符串或整数类型,
Attachment,附件,
Attachment Limit (MB),附件限制(MB),
Attachment Limit Reached,已达附件限制,
Attachment Link,附件链接,
Attachment Removed,附件已移除,
Attachments,附件集,
Attempting Connection to QZ Tray...,正在尝试连接QZ托盘...,
Attempting to launch QZ Tray...,正在尝试启动QZ托盘...,
Audience,受众群体,
Audit System Hooks,审计系统钩子,
Audit Trail,审计追踪,
Auth URL Data,认证URL数据,
Authenticate as Service Principal,作为服务主体认证,
Authentication,身份验证,
Authentication Apps you can use are: ,可使用的认证应用包括：,
Authentication failed while receiving emails from Email Account: {0}.,从邮箱账户{0}接收邮件时认证失败,
Author,作者,
Authorization Code,授权码,
Authorization URI,授权URI,
Authorization error for {}.,{}的授权错误,
Authorize API Access,授权API访问,
Authorize API Indexing  Access,授权API索引访问,
Authorize Google Calendar Access,授权Google日历访问,
Authorize Google Contacts Access,授权Google联系人访问,
Authorize Google Drive Access,授权Google云端硬盘访问,
Authorize URL,授权URL,
Authorized,已授权,
Auto,自动,
Auto Email Report,自动邮件报告,
Auto Name,自动命名,
Auto Repeat,自动重复,
Auto Repeat Day,自动重复日,
Auto Repeat Day{0} {1} has been repeated.,自动重复日{0}{1}已重复,
Auto Repeat Document Creation Failed,自动重复文档创建失败,
Auto Repeat Schedule,自动重复计划,
Auto Repeat created for this document,已为此文档创建自动重复,
Auto Repeat failed for {0},{0}的自动重复失败,
Auto Reply,自动回复,
Auto Reply Message,自动回复消息,
Auto assignment failed: {0},自动分配失败：{0},
Auto follow documents that are assigned to you,自动关注分配给您的文档,
Auto follow documents that are shared with you,自动关注与您共享的文档,
Auto follow documents that you Like,自动关注您点赞的文档,
Auto follow documents that you comment on,自动关注您评论的文档,
Auto follow documents that you create,自动关注您创建的文档,
Auto repeat failed. Please enable auto repeat after fixing the issues.,自动重复失败。请修复问题后重新启用,
Autocomplete,自动完成,
Autoincrement,自动递增,
Automated Message,自动化消息,
Automatic,自动模式,
Automatic Linking can be activated only for one Email Account.,自动链接功能仅能在一个邮箱账户启用,
Automatic Linking can be activated only if Incoming is enabled.,启用自动链接需先开启接收邮件功能,
Automatically Assign Documents to Users,自动分配文档给用户,
Automatically applied a filter for recent data. You can disable this behavior from the list view settings.,已自动应用最新数据过滤。可在列表视图设置中禁用此功能,
Automatically delete account within (hours),在（小时）内自动删除账户,
Automation,自动化,
Avatar,头像,
Average,平均值,
Average of {0},{0}的平均值,
Avoid dates and years that are associated with you.,避免使用与您相关的日期和年份,
Avoid recent years.,避免使用近年份,
Avoid sequences like abc or 6543 as they are easy to guess,避免使用abc或6543等易猜测的序列,
Avoid years that are associated with you.,避免使用与您相关的年份,
Awaiting Password,等待密码,
Awaiting password,等待密码中,
Awesome Work,工作出色,
"Awesome, now try making an entry yourself",很棒，现在请尝试自行创建条目,
B0,B0,
B1,B1,
B10,B10,
B2,B2,
B3,B3,
B4,B4,
B5,B5,
B6,B6,
B7,B7,
B8,B8,
B9,B9,
BCC,密送,
Back,返回,
Back to Desk,返回工作台,
Back to Home,返回首页,
Back to Login,返回登录,
Background Color,背景颜色,
Background Image,背景图片,
Background Jobs,后台作业,
Background Jobs Check,后台作业检查,
Background Jobs Queue,后台作业队列,
Background Print (required for >25 documents),后台打印（超过25份文档时需启用）,
Background Workers,后台工作进程,
Backing up Data.,正在备份数据,
Backing up to Google Drive.,正在备份到Google云端硬盘,
Backup Details,备份详情,
Backup Encryption Key,备份加密密钥,
Backup Files,备份文件,
Backup Folder ID,备份文件夹ID,
Backup Folder Name,备份文件夹名称,
Backup Frequency,备份频率,
Backup job is already queued. You will receive an email with the download link,备份任务已加入队列，下载链接将通过邮件发送,
Backup public and private files along with the database.,备份数据库及公有/私有文件,
Backups,备份集,
Backups (MB),备份量(MB),
Bad Cron Expression,错误的Cron表达式,
Banker's Rounding,银行家舍入法,
Banker's Rounding (legacy),银行家舍入法（旧版）,
Banner,横幅,
Banner HTML,横幅HTML,
Banner Image,横幅图片,
Banner is above the Top Menu Bar.,横幅位于顶部菜单栏上方,
Bar,柱状图,
Barcode,条码,
Base Distinguished Name (DN),基础识别名(DN),
Base URL,基础URL,
Based On,基于,
Based on Field,基于字段,
Based on Permissions For User,基于用户权限,
Basic,基础,
Basic Info,基本信息,
Before,之前,
Before Cancel,取消前,
Before Delete,删除前,
Before Insert,插入前,
Before Print,打印前,
